Date,Ticker,Open,High,Low,Close,Volume
2022-06-30,STCKA,766.58,774.85,765.71,767.62,4259194
2022-07-01,STCKA,763.02,766.22,758.72,763.52,2284584
2022-07-04,STCKA,758.96,764.01,757.66,759.5,2454176
2022-07-05,STCKA,757.93,761.48,746.08,752.26,560449
2022-07-06,STCKA,755.8,761.17,752.61,753.59,4940319
2022-07-07,STCKA,746.07,758.39,742.85,754.15,1616357
2022-07-08,STCKA,760.78,766.99,757.53,765.38,1931950
2022-07-11,STCKA,767.91,773.97,761.85,769.68,3789784
2022-07-12,STCKA,784.32,789.51,781.73,782.58,2593732
2022-07-13,STCKA,789.34,795.91,789.17,791.01,4702208
2022-07-14,STCKA,800.15,806.23,793.94,797.08,781769
2022-07-15,STCKA,773.04,780.48,770.3,775.6,1057917
2022-07-18,STCKA,785.26,792.06,784.31,787.25,3976922
2022-07-19,STCKA,778.97,789.78,775.15,782.74,1098900
2022-07-20,STCKA,782.08,794.1,778.12,789.13,4589683
2022-07-21,STCKA,756.03,763.2,750.0,762.44,1774308
2022-07-22,STCKA,770.65,775.36,757.65,764.69,182694
2022-07-25,STCKA,766.66,770.7,757.61,762.22,2993410
2022-07-26,STCKA,755.26,760.86,749.42,755.45,2320264
2022-07-27,STCKA,774.32,779.04,768.35,771.05,4184974
2022-07-28,STCKA,773.93,783.89,771.96,776.43,428030
2022-07-29,STCKA,788.73,791.3,781.69,783.93,4780606
2022-08-01,STCKA,760.58,768.64,754.77,762.48,3973850
2022-08-02,STCKA,753.62,758.53,746.92,753.79,3872628
2022-08-03,STCKA,770.45,775.38,763.3,772.95,1860498
2022-08-04,STCKA,764.35,775.57,759.34,771.9,1632995
2022-08-05,STCKA,787.63,792.63,781.3,788.53,3528751
2022-08-08,STCKA,782.05,787.31,775.25,783.12,1495200
2022-08-09,STCKA,780.7,782.21,774.24,780.82,2656945
2022-08-10,STCKA,766.44,769.6,764.63,766.89,3090703
2022-08-11,STCKA,762.93,769.02,755.45,761.2,2343466
2022-08-12,STCKA,758.25,759.02,751.1,755.38,3996984
2022-08-15,STCKA,769.22,774.29,756.67,761.65,4896681
2022-08-16,STCKA,759.67,765.52,754.12,757.21,2794529
2022-08-17,STCKA,747.87,752.74,744.69,747.16,3883163
2022-08-18,STCKA,760.64,763.83,753.78,757.09,2052300
2022-08-19,STCKA,772.35,778.33,768.44,771.23,4126757
2022-08-22,STCKA,755.92,761.46,755.79,758.66,1924437
2022-08-23,STCKA,759.43,771.97,753.25,764.43,3723650
2022-08-24,STCKA,763.39,772.07,760.58,765.3,4959990
2022-08-25,STCKA,759.47,761.22,753.14,759.0,723062
2022-08-26,STCKA,742.96,743.39,740.27,742.59,802486
2022-08-29,STCKA,741.55,749.83,741.42,742.78,3244400
2022-08-30,STCKA,735.42,742.69,730.3,733.99,1237942
2022-08-31,STCKA,715.16,721.36,709.19,713.35,3490549
2022-09-01,STCKA,727.26,733.46,722.26,728.92,2956473
2022-09-02,STCKA,736.68,741.11,733.62,737.09,4134145
2022-09-05,STCKA,738.11,746.67,737.26,741.17,3551414
2022-09-06,STCKA,748.25,752.3,745.8,746.41,2498006
2022-09-07,STCKA,760.29,764.82,752.91,761.88,428423
2022-09-08,STCKA,765.29,769.83,764.8,766.4,2447224
2022-09-09,STCKA,768.15,779.04,760.56,772.17,404278
2022-09-12,STCKA,789.57,795.09,777.91,785.33,2873027
2022-09-13,STCKA,802.71,806.57,793.44,799.98,1597401
2022-09-14,STCKA,802.94,808.1,796.77,805.1,1265233
2022-09-15,STCKA,807.37,818.33,802.36,811.44,4267154
2022-09-16,STCKA,819.49,826.43,808.21,814.42,1589299
2022-09-19,STCKA,818.05,832.89,811.39,825.05,3061297
2022-09-20,STCKA,834.14,839.09,828.1,837.04,3538776
2022-09-21,STCKA,826.12,833.98,817.96,825.47,4249194
2022-09-22,STCKA,839.68,840.24,831.36,839.88,3137962
2022-09-23,STCKA,834.07,841.99,824.06,830.15,3023934
2022-09-26,STCKA,830.31,833.94,818.89,824.32,3062054
2022-09-27,STCKA,832.28,836.11,821.81,829.72,1163070
2022-09-28,STCKA,852.32,859.7,838.2,846.18,1647914
2022-09-29,STCKA,836.41,842.86,828.16,837.93,2248083
2022-09-30,STCKA,835.58,845.74,827.69,838.77,4766232
2022-10-03,STCKA,836.62,839.08,823.56,831.19,906117
2022-10-04,STCKA,845.26,853.37,843.24,848.44,4581373
2022-10-05,STCKA,842.51,843.55,831.09,839.03,4266499
2022-10-06,STCKA,833.2,838.43,825.01,834.68,3006833
2022-10-07,STCKA,843.11,849.38,837.33,839.18,2297785
2022-10-10,STCKA,827.06,829.32,821.34,827.05,2436271
2022-10-11,STCKA,814.51,816.28,805.21,809.71,1349896
2022-10-12,STCKA,802.93,814.5,796.69,810.3,1683921
2022-10-13,STCKA,818.23,824.02,810.16,815.59,4782368
2022-10-14,STCKA,791.69,803.44,790.15,797.0,3568329
2022-10-17,STCKA,798.38,803.81,797.3,798.41,3181596
2022-10-18,STCKA,799.4,803.31,788.29,794.75,3244945
2022-10-19,STCKA,780.38,785.47,773.09,784.92,3030448
2022-10-20,STCKA,775.21,776.95,769.41,776.59,2278114
2022-10-21,STCKA,761.41,769.45,758.17,764.13,4783557
2022-10-24,STCKA,764.54,767.56,755.61,757.04,2585487
2022-10-25,STCKA,771.45,778.52,760.27,764.03,1009672
2022-10-26,STCKA,776.38,780.05,767.62,774.59,941282
2022-10-27,STCKA,790.22,797.95,782.37,785.81,752474
2022-10-28,STCKA,778.88,783.16,777.41,781.31,482866
2022-10-31,STCKA,783.4,788.98,781.82,788.33,2991469
2022-11-01,STCKA,799.09,803.07,796.86,800.44,4875701
2022-11-02,STCKA,784.44,787.2,777.27,784.66,1847669
2022-11-03,STCKA,812.16,813.79,799.43,805.36,4729383
2022-11-04,STCKA,815.43,819.97,805.54,807.39,406791
2022-11-07,STCKA,808.96,811.03,804.36,810.12,3663532
2022-11-08,STCKA,793.56,806.09,790.22,798.5,1226598
2022-11-09,STCKA,820.22,827.96,815.16,819.98,2200849
2022-11-10,STCKA,825.65,827.97,814.74,819.49,1773386
2022-11-11,STCKA,808.08,820.89,802.17,815.35,1161491
2022-11-14,STCKA,812.9,819.85,808.55,809.2,4880593
2022-11-15,STCKA,794.85,801.54,790.78,791.01,847090
2022-11-16,STCKA,783.28,788.94,780.6,787.99,1782351
2022-11-17,STCKA,786.25,792.63,781.85,784.68,4681885
2022-11-18,STCKA,789.58,797.87,783.97,790.05,2598074
2022-11-21,STCKA,791.03,794.79,780.51,783.84,1189232
2022-11-22,STCKA,768.56,770.01,763.82,766.88,2778863
2022-11-23,STCKA,773.87,779.08,769.39,774.88,3065837
2022-11-24,STCKA,757.38,759.06,756.61,757.69,4702857
2022-11-25,STCKA,758.81,762.22,749.04,755.05,3430326
2022-11-28,STCKA,764.53,771.18,762.16,764.72,1141352
2022-11-29,STCKA,776.63,781.08,773.48,776.79,1001737
2022-11-30,STCKA,766.99,774.31,763.32,770.85,617010
2022-12-01,STCKA,763.77,767.56,761.7,762.15,1653217
2022-12-02,STCKA,744.47,749.64,739.62,747.31,1022101
2022-12-05,STCKA,760.5,769.26,756.93,762.54,4077299
2022-12-06,STCKA,751.64,753.9,746.66,750.05,4094086
2022-12-07,STCKA,745.66,747.39,742.8,747.36,506802
2022-12-08,STCKA,732.76,736.21,730.4,730.45,2685259
2022-12-09,STCKA,731.04,732.79,720.87,726.02,1855106
2022-12-12,STCKA,731.66,735.24,728.86,733.43,4859204
2022-12-13,STCKA,738.85,740.38,732.14,736.22,165677
2022-12-14,STCKA,735.93,740.06,730.44,735.34,457408
2022-12-15,STCKA,751.48,757.37,745.17,745.8,2475010
2022-12-16,STCKA,759.18,765.16,753.19,761.51,3075360
2022-12-19,STCKA,750.11,758.31,747.19,753.19,238545
2022-12-20,STCKA,772.69,776.59,768.97,769.06,1920563
2022-12-21,STCKA,782.35,784.85,772.94,776.88,1399406
2022-12-22,STCKA,780.14,786.76,770.48,776.28,105546
2022-12-23,STCKA,774.14,777.21,771.53,772.81,1090006
2022-12-26,STCKA,762.5,776.48,756.9,769.16,2113029
2022-12-27,STCKA,770.88,774.97,769.26,773.27,4773224
2022-12-28,STCKA,759.89,766.87,754.32,761.5,1137798
2022-12-29,STCKA,745.63,749.74,745.29,748.28,2009586
2022-12-30,STCKA,738.85,743.38,733.07,743.1,347879
2023-01-02,STCKA,749.59,750.36,738.21,745.19,4080543
2023-01-03,STCKA,756.18,760.07,748.77,756.73,2949727
2023-01-04,STCKA,735.73,738.11,731.28,737.01,1076340
2023-01-05,STCKA,754.52,759.64,740.25,744.24,1693282
2023-01-06,STCKA,746.55,753.53,742.5,748.84,2574671
2023-01-09,STCKA,754.06,765.68,747.75,758.34,1845847
2023-01-10,STCKA,757.04,760.08,753.07,759.16,1756305
2023-01-11,STCKA,762.76,765.8,761.09,762.62,2645050
2023-01-12,STCKA,759.77,770.08,756.69,762.59,2363480
2023-01-13,STCKA,768.09,775.24,765.07,769.63,755070
2023-01-16,STCKA,765.45,768.11,759.47,760.21,2370732
2023-01-17,STCKA,756.09,766.39,751.62,762.56,873167
2023-01-18,STCKA,773.51,780.88,762.54,766.95,1429724
2023-01-19,STCKA,766.01,770.32,760.83,765.98,695441
2023-01-20,STCKA,756.86,770.27,752.77,766.23,2200072
2023-01-23,STCKA,758.87,762.85,756.33,757.28,2417044
2023-01-24,STCKA,750.16,759.5,748.18,752.4,1534103
2023-01-25,STCKA,742.08,753.58,737.78,748.17,4098423
2023-01-26,STCKA,743.93,751.54,739.21,744.52,4590284
2023-01-27,STCKA,768.91,776.33,763.49,764.72,1745548
2023-01-30,STCKA,760.05,765.61,749.96,755.96,4689780
2023-01-31,STCKA,733.4,738.98,729.61,730.04,1546868
2023-02-01,STCKA,713.83,724.22,708.22,723.83,3805450
2023-02-02,STCKA,730.04,735.96,723.39,728.17,2814084
2023-02-03,STCKA,721.03,724.67,715.19,724.08,665569
2023-02-06,STCKA,736.8,746.41,729.92,741.17,4362997
2023-02-07,STCKA,739.26,746.22,734.31,739.97,2878330
2023-02-08,STCKA,728.06,733.81,727.46,731.57,4216035
2023-02-09,STCKA,721.81,729.25,714.86,726.77,2824550
2023-02-10,STCKA,721.84,729.04,719.41,723.22,2647427
2023-02-13,STCKA,723.03,728.36,716.28,725.01,1910662
2023-02-14,STCKA,719.59,720.21,710.75,716.86,3432727
2023-02-15,STCKA,714.8,717.33,708.89,714.27,2868490
2023-02-16,STCKA,724.43,726.13,722.39,724.75,141886
2023-02-17,STCKA,725.23,731.04,723.65,727.47,4110295
2023-02-20,STCKA,730.07,731.43,724.91,725.9,2689074
2023-02-21,STCKA,710.54,716.92,705.28,711.41,1536613
2023-02-22,STCKA,702.08,716.23,701.17,709.24,4256731
2023-02-23,STCKA,692.2,693.62,686.82,691.12,642037
2023-02-24,STCKA,697.34,700.89,695.49,697.34,1302029
2023-02-27,STCKA,699.77,701.84,689.78,694.06,2367043
2023-02-28,STCKA,691.52,699.73,688.34,697.32,1195299
2023-03-01,STCKA,689.77,695.38,686.27,690.0,1674163
2023-03-02,STCKA,703.76,706.08,698.07,700.4,2480495
2023-03-03,STCKA,723.79,731.0,715.77,717.92,3840637
2023-03-06,STCKA,722.89,727.21,710.69,713.65,582309
2023-03-07,STCKA,708.6,712.11,704.84,707.41,333587
2023-03-08,STCKA,702.73,711.03,701.33,706.35,259151
2023-03-09,STCKA,697.47,703.76,692.83,698.21,2538937
2023-03-10,STCKA,703.22,711.41,698.11,705.55,2325360
2023-03-13,STCKA,697.2,698.42,694.92,698.25,1019116
2023-03-14,STCKA,696.88,699.56,691.09,698.91,3067924
2023-03-15,STCKA,700.37,707.54,696.08,703.84,2530895
2023-03-16,STCKA,703.54,708.28,695.62,699.79,1031586
2023-03-17,STCKA,689.7,697.59,686.83,691.71,4811634
2023-03-20,STCKA,710.67,712.81,704.05,707.91,3509821
2023-03-21,STCKA,695.62,703.92,694.85,697.91,4250406
2023-03-22,STCKA,696.15,704.24,691.82,700.52,4681969
2023-03-23,STCKA,692.96,697.22,688.16,694.8,1094315
2023-03-24,STCKA,703.78,710.4,699.65,702.43,4525033
2023-03-27,STCKA,688.11,692.78,683.43,686.0,4969749
2023-03-28,STCKA,690.69,695.76,685.21,688.04,2995821
2023-03-29,STCKA,677.22,678.4,670.7,678.23,4758309
2023-03-30,STCKA,677.44,678.12,670.15,675.04,1807875
2023-03-31,STCKA,670.31,679.05,668.5,674.74,717494
2023-04-03,STCKA,677.3,687.2,677.26,681.64,4578829
2023-04-04,STCKA,677.23,683.65,675.83,681.77,3827045
2023-04-05,STCKA,700.21,704.39,695.53,699.06,4436837
2023-04-06,STCKA,692.88,693.38,690.2,692.49,3118524
2023-04-07,STCKA,692.67,695.8,691.71,691.73,4149855
2023-04-10,STCKA,684.46,688.89,680.3,681.73,274515
2023-04-11,STCKA,679.12,689.54,677.4,688.83,3539585
2023-04-12,STCKA,698.95,702.23,691.96,697.39,4188999
2023-04-13,STCKA,680.57,683.06,678.27,680.71,4265646
2023-04-14,STCKA,674.65,678.24,669.95,671.93,3311226
2023-04-17,STCKA,685.94,691.59,676.45,682.56,399085
2023-04-18,STCKA,683.14,683.83,677.56,680.49,3985269
2023-04-19,STCKA,670.94,674.11,664.58,672.87,2438484
2023-04-20,STCKA,675.87,677.06,671.39,675.39,3860923
2023-04-21,STCKA,670.66,672.54,667.06,669.24,1138042
2023-04-24,STCKA,667.41,675.34,664.63,670.18,2598578
2023-04-25,STCKA,670.26,674.64,668.54,673.07,3995853
2023-04-26,STCKA,678.44,682.8,673.81,677.42,1444491
2023-04-27,STCKA,675.99,679.39,672.89,675.39,2061462
2023-04-28,STCKA,675.21,680.21,663.22,668.51,3221694
2023-05-01,STCKA,670.5,672.28,668.58,670.5,335401
2023-05-02,STCKA,672.77,672.96,670.49,671.59,1433271
2023-05-03,STCKA,682.8,683.5,676.12,678.74,4495616
2023-05-04,STCKA,691.33,693.1,689.2,689.85,3938009
2023-05-05,STCKA,688.02,691.14,682.93,684.92,3737332
2023-05-08,STCKA,693.28,700.0,688.45,698.31,3515483
2023-05-09,STCKA,681.02,686.56,679.55,681.73,2119855
2023-05-10,STCKA,680.78,684.17,674.84,683.8,1851241
2023-05-11,STCKA,680.23,686.25,674.31,681.18,2349912
2023-05-12,STCKA,689.62,690.79,688.26,690.07,4160518
2023-05-15,STCKA,675.79,681.58,673.25,673.27,4227789
2023-05-16,STCKA,672.22,677.72,660.81,667.21,4780638
2023-05-17,STCKA,677.31,681.18,671.66,676.64,2645353
2023-05-18,STCKA,657.19,659.51,653.71,653.96,1778695
2023-05-19,STCKA,655.91,658.47,649.39,653.04,1339637
2023-05-22,STCKA,638.81,641.49,636.93,638.38,4410224
2023-05-23,STCKA,645.96,647.3,639.73,646.0,3407732
2023-05-24,STCKA,641.94,644.99,639.81,643.87,2391629
2023-05-25,STCKA,652.79,655.24,652.39,653.9,2706497
2023-05-26,STCKA,647.47,653.3,644.73,648.77,3316680
2023-05-29,STCKA,649.26,654.6,640.85,641.93,3090158
2023-05-30,STCKA,638.9,645.81,637.87,639.55,2809831
2023-05-31,STCKA,646.17,651.43,634.34,639.09,4229922
2023-06-01,STCKA,641.23,643.49,640.0,642.08,3754186
2023-06-02,STCKA,641.19,651.5,635.18,645.3,2840416
2023-06-05,STCKA,628.18,632.66,625.61,629.75,2830118
2023-06-06,STCKA,637.93,641.71,633.13,638.63,354608
2023-06-07,STCKA,648.29,652.45,641.64,646.07,3526946
2023-06-08,STCKA,650.12,657.21,646.17,651.76,3403963
2023-06-09,STCKA,653.76,658.87,650.24,655.71,1859803
2023-06-12,STCKA,659.51,664.27,653.75,654.59,359143
2023-06-13,STCKA,656.27,660.53,649.98,655.93,223847
2023-06-14,STCKA,656.11,659.8,651.53,658.12,2659786
2023-06-15,STCKA,655.73,664.63,650.51,660.31,2772724
2023-06-16,STCKA,667.17,672.96,659.61,662.45,3558008
2023-06-19,STCKA,654.2,656.88,651.23,656.24,2300925
2023-06-20,STCKA,654.41,667.22,649.14,661.23,4590349
2023-06-21,STCKA,654.41,658.88,654.33,654.48,642965
2023-06-22,STCKA,646.88,651.36,640.66,644.98,355868
2023-06-23,STCKA,619.77,622.53,616.76,621.09,3089639
2023-06-26,STCKA,619.36,628.73,616.04,622.65,2462627
2023-06-27,STCKA,616.75,623.99,613.94,619.56,4541293
2023-06-28,STCKA,619.39,622.7,611.71,614.98,810854
2023-06-29,STCKA,629.24,633.0,627.17,629.39,199543
2023-06-30,STCKA,627.26,630.63,622.38,628.8,3992246
2023-07-03,STCKA,613.58,619.85,607.7,614.19,2381667
2023-07-04,STCKA,613.22,624.45,610.11,619.16,1544450
2023-07-05,STCKA,631.68,633.95,629.08,629.6,3456325
2023-07-06,STCKA,627.02,628.83,619.22,623.22,910844
2023-07-07,STCKA,610.36,614.17,609.8,611.52,2648761
2023-07-10,STCKA,611.15,613.46,607.71,608.39,3837196
2023-07-11,STCKA,621.18,621.73,620.09,620.65,4517840
2023-07-12,STCKA,630.96,634.82,625.81,629.27,478649
2023-07-13,STCKA,637.77,644.21,635.83,639.96,4814341
2023-07-14,STCKA,634.84,638.43,628.46,634.78,3453304
2023-07-17,STCKA,635.53,642.64,631.45,637.08,2059821
2023-07-18,STCKA,632.8,640.71,629.09,635.14,3629382
2023-07-19,STCKA,634.41,638.2,628.87,635.14,4153024
2023-07-20,STCKA,639.79,646.42,636.54,643.59,2794261
2023-07-21,STCKA,650.82,654.78,644.66,649.87,920523
2023-07-24,STCKA,648.07,654.75,647.87,649.79,823332
2023-07-25,STCKA,634.31,644.99,632.03,639.53,3218273
2023-07-26,STCKA,629.76,633.29,627.81,630.98,886338
2023-07-27,STCKA,634.76,639.12,634.37,634.84,4250972
2023-07-28,STCKA,634.05,641.25,634.01,636.37,4498341
2023-07-31,STCKA,628.98,636.64,627.65,632.33,4051665
2023-08-01,STCKA,620.15,627.04,617.18,623.1,3070153
2023-08-02,STCKA,630.01,631.56,626.58,628.95,1707168
2023-08-03,STCKA,622.14,624.97,617.17,621.05,2918995
2023-08-04,STCKA,612.2,618.93,609.51,615.19,4840421
2023-08-07,STCKA,610.85,618.24,610.25,612.86,507978
2023-08-08,STCKA,605.2,609.6,602.72,608.01,391856
2023-08-09,STCKA,586.36,596.02,582.52,592.24,3006174
2023-08-10,STCKA,593.92,598.87,590.46,593.95,4790286
2023-08-11,STCKA,588.17,590.4,586.32,586.69,3969885
2023-08-14,STCKA,597.96,599.52,593.41,595.75,1237834
2023-08-15,STCKA,591.34,596.22,585.94,590.23,3907468
2023-08-16,STCKA,589.36,593.47,584.18,590.9,1070614
2023-08-17,STCKA,600.25,603.44,595.41,601.37,4837968
2023-08-18,STCKA,608.15,611.91,601.34,605.46,4994761
2023-08-21,STCKA,598.36,601.85,595.55,598.73,2234178
2023-08-22,STCKA,597.61,608.94,595.16,604.96,2960437
2023-08-23,STCKA,610.39,611.4,606.43,610.96,3291416
2023-08-24,STCKA,606.89,611.59,600.9,610.43,2019498
2023-08-25,STCKA,597.78,607.9,592.85,602.06,2425385
2023-08-28,STCKA,592.56,598.03,591.47,596.37,2414557
2023-08-29,STCKA,596.0,601.66,595.04,598.06,4449222
2023-08-30,STCKA,597.34,598.32,596.59,597.4,4116413
2023-08-31,STCKA,606.85,612.96,605.59,609.62,3118092
2023-09-01,STCKA,628.62,633.47,617.68,623.26,497399
2023-09-04,STCKA,633.16,637.0,626.58,631.59,3265121
2023-09-05,STCKA,616.32,625.07,615.96,621.82,3884926
2023-09-06,STCKA,631.5,634.24,626.63,633.68,2589296
2023-09-07,STCKA,641.67,644.17,641.21,641.61,4337124
2023-09-08,STCKA,646.58,647.24,637.3,641.91,1306671
2023-09-11,STCKA,651.13,655.12,647.68,649.13,1467475
2023-09-12,STCKA,641.92,646.69,637.6,643.35,1915290
2023-09-13,STCKA,630.37,642.18,624.64,635.99,1982012
2023-09-14,STCKA,635.05,640.4,633.46,637.82,4598726
2023-09-15,STCKA,642.12,646.65,639.43,642.08,516813
2023-09-18,STCKA,645.64,646.24,640.6,643.72,3966356
2023-09-19,STCKA,629.95,637.93,628.45,631.76,3319218
2023-09-20,STCKA,639.4,644.17,634.66,636.51,566323
2023-09-21,STCKA,631.23,639.12,630.7,634.44,4329259
2023-09-22,STCKA,631.22,638.53,625.35,632.77,2368230
2023-09-25,STCKA,633.64,634.27,624.83,627.78,3267106
2023-09-26,STCKA,626.67,627.12,621.56,624.18,3792920
2023-09-27,STCKA,620.79,625.75,617.85,622.59,3428280
2023-09-28,STCKA,625.02,630.36,622.63,622.9,3481609
2023-09-29,STCKA,626.39,631.09,619.75,624.59,4965057
2023-10-02,STCKA,614.04,616.68,608.37,611.62,2590954
2023-10-03,STCKA,611.97,612.73,609.29,610.58,2378678
2023-10-04,STCKA,615.5,620.87,609.69,617.47,982363
2023-10-05,STCKA,604.55,608.2,602.96,605.19,2178060
2023-10-06,STCKA,606.44,611.83,606.31,610.54,622780
2023-10-09,STCKA,609.44,609.96,602.85,608.45,2483396
2023-10-10,STCKA,611.33,611.98,606.24,611.92,2831543
2023-10-11,STCKA,622.72,626.33,613.74,617.36,4641490
2023-10-12,STCKA,626.14,632.86,621.53,629.02,3245861
2023-10-13,STCKA,625.96,636.68,620.21,630.37,1074091
2023-10-16,STCKA,640.78,641.45,637.67,639.86,3879330
2023-10-17,STCKA,642.06,642.83,637.72,640.59,4326479
2023-10-18,STCKA,643.26,646.51,638.27,644.66,1772741
2023-10-19,STCKA,639.95,647.85,633.95,642.9,678385
2023-10-20,STCKA,638.81,646.98,635.8,644.4,3609558
2023-10-23,STCKA,653.59,655.83,647.52,650.75,1433997
2023-10-24,STCKA,654.42,658.36,648.96,651.68,1040521
2023-10-25,STCKA,643.12,644.3,637.6,638.3,2674553
2023-10-26,STCKA,642.7,646.65,634.48,640.8,2795932
2023-10-27,STCKA,633.89,638.8,627.89,630.0,3032768
2023-10-30,STCKA,610.08,616.19,606.43,614.52,1033109
2023-10-31,STCKA,617.2,619.74,614.91,617.76,4544883
2023-11-01,STCKA,627.38,628.97,626.86,628.64,4711593
2023-11-02,STCKA,634.31,635.58,627.98,633.46,3242433
2023-11-03,STCKA,632.18,635.34,624.55,627.98,1928119
2023-11-06,STCKA,630.05,632.64,628.83,630.92,1264284
2023-11-07,STCKA,627.16,632.11,624.29,624.52,4013942
2023-11-08,STCKA,615.57,619.38,615.5,617.21,1164409
2023-11-09,STCKA,613.47,618.65,607.59,617.82,4237763
2023-11-10,STCKA,605.43,606.76,603.24,605.65,442092
2023-11-13,STCKA,610.01,611.59,608.13,608.75,2235520
2023-11-14,STCKA,606.87,608.35,597.56,603.52,2550262
2023-11-15,STCKA,613.15,617.17,609.29,613.75,4602014
2023-11-16,STCKA,610.56,614.6,608.43,612.24,3073258
2023-11-17,STCKA,620.04,623.26,614.77,618.7,682456
2023-11-20,STCKA,619.94,621.25,611.87,617.57,2863790
2023-11-21,STCKA,605.59,610.14,603.5,606.83,3950271
2023-11-22,STCKA,614.01,622.16,609.43,616.79,1776386
2023-11-23,STCKA,607.77,612.83,605.44,608.93,4868711
2023-11-24,STCKA,614.33,619.35,602.61,606.68,3686755
2023-11-27,STCKA,595.64,602.91,594.74,599.6,891042
2023-11-28,STCKA,602.27,608.27,597.08,606.84,4427054
2023-11-29,STCKA,603.26,606.45,598.07,604.38,4803803
2023-11-30,STCKA,607.81,614.31,605.61,612.99,2149563
2023-12-01,STCKA,615.05,622.55,614.65,618.49,4063790
2023-12-04,STCKA,626.32,628.59,620.29,626.43,1685185
2023-12-05,STCKA,623.09,629.92,620.76,627.81,712599
2023-12-06,STCKA,642.78,647.16,636.72,639.48,4728096
2023-12-07,STCKA,640.95,645.31,639.75,641.86,3406345
2023-12-08,STCKA,642.12,646.55,641.11,641.51,2913967
2023-12-11,STCKA,647.05,650.64,645.54,650.59,2189143
2023-12-12,STCKA,654.53,655.89,643.78,647.86,1948446
2023-12-13,STCKA,656.84,662.43,649.69,656.21,611563
2023-12-14,STCKA,653.8,655.41,648.55,655.33,3304076
2023-12-15,STCKA,657.1,659.48,651.46,653.88,2793830
2023-12-18,STCKA,646.55,657.69,645.42,652.24,2310241
2023-12-19,STCKA,653.3,658.34,648.86,656.65,3689797
2023-12-20,STCKA,662.06,664.66,656.68,659.18,781491
2023-12-21,STCKA,635.1,643.02,629.49,642.12,2997014
2023-12-22,STCKA,643.8,647.4,642.17,644.2,1021481
2023-12-25,STCKA,651.5,655.24,641.62,648.01,3559190
2023-12-26,STCKA,652.66,661.26,647.17,655.16,4776315
2023-12-27,STCKA,643.96,646.1,640.28,641.92,4767544
2023-12-28,STCKA,639.99,641.14,638.48,640.52,3999462
2023-12-29,STCKA,656.22,659.16,650.15,657.38,2271616
2024-01-01,STCKA,669.25,670.78,663.31,666.99,4402271
2024-01-02,STCKA,669.09,669.41,662.76,667.13,3019352
2024-01-03,STCKA,681.79,686.15,677.48,681.39,1395729
2024-01-04,STCKA,688.23,692.27,681.37,686.65,3185925
2024-01-05,STCKA,686.21,688.18,678.67,681.29,1369603
2024-01-08,STCKA,676.79,685.27,672.9,678.84,3495757
2024-01-09,STCKA,694.52,698.68,693.28,695.12,1728187
2024-01-10,STCKA,701.82,707.85,693.26,698.44,1368029
2024-01-11,STCKA,692.04,697.12,684.09,690.63,4231301
2024-01-12,STCKA,686.77,689.66,684.93,688.62,1508020
2024-01-15,STCKA,700.26,702.39,693.07,696.03,587404
2024-01-16,STCKA,673.82,678.9,673.48,674.09,1003325
2024-01-17,STCKA,671.55,673.75,669.05,671.71,1609138
2024-01-18,STCKA,664.96,671.35,663.0,667.65,1533620
2024-01-19,STCKA,677.1,678.94,670.28,672.47,1996598
2024-01-22,STCKA,681.64,681.71,677.65,681.45,3573321
2024-01-23,STCKA,682.03,688.65,681.65,681.67,994994
2024-01-24,STCKA,705.06,707.64,696.89,699.01,4001031
2024-01-25,STCKA,710.32,718.52,709.03,712.92,2524090
2024-01-26,STCKA,722.88,728.23,718.98,726.99,1796868
2024-01-29,STCKA,728.2,733.88,725.94,728.62,2172851
2024-01-30,STCKA,724.96,725.33,720.17,725.18,2240234
2024-01-31,STCKA,713.29,718.04,707.14,715.56,4836104
2024-02-01,STCKA,699.84,709.35,694.88,704.86,239071
2024-02-02,STCKA,711.01,717.32,708.7,715.59,3194393
2024-02-05,STCKA,718.81,723.0,714.64,721.56,4178524
2024-02-06,STCKA,721.77,728.47,716.32,722.45,4788250
2024-02-07,STCKA,711.67,721.15,706.96,718.74,4843033
